week_number,week_commencing,channel_name,store_id,style_code,description,season,category,colour,size,EAN,sales_units,sales_value,retail_price,cost,returns_units,returns_value,gross_sales_units,gross_sales_value,stock_units,brand,gender,replenishment_units,on_order_units
7,2025-02-17,Very,VRY-001,SOF-W-1064,Red Dresse,AW25,Dresses,White,S,5000000106400,3,354.0,118.0,41.19,0,0.0,3,354.0,89,SoftLux,Women,11,80
7,2025-02-17,JD Sports,JDS-001,SOF-W-1064,Red Dresse,AW25,Dresses,White,XL,5000000106400,4,472.0,118.0,41.19,0,0.0,4,472.0,50,SoftLux,Women,39,82
7,2025-02-17,eBay UK,EBY-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,M,5000000106500,3,356.49,118.83,37.46,0,0.0,3,356.49,80,SoftLux,Women,40,40
7,2025-02-17,Amazon UK,AMZ-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,S,5000000106500,4,475.32,118.83,37.46,0,0.0,4,475.32,139,SoftLux,Women,27,78
7,2025-02-17,Next,NXT-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,L,5000000106500,1,118.83,118.83,37.46,0,0.0,1,118.83,58,SoftLux,Women,23,76
7,2025-02-17,JD Sports,JDS-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,M,5000000106500,3,356.49,118.83,37.46,0,0.0,3,356.49,45,SoftLux,Women,30,11
7,2025-02-17,Very,VRY-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,XS,5000000106500,15,1782.45,118.83,37.46,1,118.83,16,1901.28,14,SoftLux,Women,14,25
7,2025-02-17,ASOS,ASO-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,XL,5000000106500,8,950.64,118.83,37.46,1,118.83,9,1069.47,144,SoftLux,Women,32,24
7,2025-02-17,Zalando,ZAL-001,SOF-W-1065,Black Dresse,AW25,Dresses,Red,XXL,5000000106500,3,356.49,118.83,37.46,0,0.0,3,356.49,183,SoftLux,Women,4,3
7,2025-02-17,Very,VRY-001,SOF-W-1066,Navy Dresse,SS25,Dresses,Black,XXL,5000000106600,14,403.76,28.84,9.31,0,0.0,14,403.76,132,SoftLux,Women,16,40
7,2025-02-17,eBay UK,EBY-001,SOF-W-1066,Navy Dresse,SS25,Dresses,Black,L,5000000106600,1,28.84,28.84,9.31,0,0.0,1,28.84,190,SoftLux,Women,46,60
7,2025-02-17,Zalando,ZAL-001,SOF-W-1066,Navy Dresse,SS25,Dresses,Black,S,5000000106600,7,201.88,28.84,9.31,1,28.84,8,230.72,192,SoftLux,Women,40,90
7,2025-02-17,JD Sports,JDS-001,SOF-W-1066,Navy Dresse,SS25,Dresses,Black,XL,5000000106600,7,201.88,28.84,9.31,1,28.84,8,230.72,106,SoftLux,Women,42,14
7,2025-02-17,Very,VRY-001,SOF-W-1067,Grey Dresse,SS26,Dresses,Red,XL,5000000106700,12,1371.24,114.27,37.35,1,114.27,13,1485.51,165,SoftLux,Women,7,9
7,2025-02-17,Amazon UK,AMZ-001,SOF-W-1067,Grey Dresse,SS26,Dresses,Red,S,5000000106700,0,0.0,114.27,37.35,0,0.0,0,0.0,117,SoftLux,Women,3,32
7,2025-02-17,eBay UK,EBY-001,SOF-W-1067,Grey Dresse,SS26,Dresses,Red,M,5000000106700,2,228.54,114.27,37.35,0,0.0,2,228.54,92,SoftLux,Women,24,77
7,2025-02-17,eBay UK,EBY-001,SOF-M-1068,Olive Dresse,SS26,Dresses,Navy,XL,5000000106800,7,153.3,21.9,9.04,0,0.0,7,153.3,132,SoftLux,Men,17,59
7,2025-02-17,JD Sports,JDS-001,SOF-M-1068,Olive Dresse,SS26,Dresses,Navy,M,5000000106800,5,109.5,21.9,9.04,0,0.0,5,109.5,25,SoftLux,Men,43,5
7,2025-02-17,Zalando,ZAL-001,SOF-M-1068,Olive Dresse,SS26,Dresses,Navy,XXL,5000000106800,2,43.8,21.9,9.04,0,0.0,2,43.8,11,SoftLux,Men,49,0
7,2025-02-17,Very,VRY-001,SOF-M-1068,Olive Dresse,SS26,Dresses,Navy,XL,5000000106800,5,109.5,21.9,9.04,0,0.0,5,109.5,163,SoftLux,Men,12,49
7,2025-02-17,ASOS,ASO-001,SOF-M-1069,Blue Dresse,SS26,Dresses,Red,L,5000000106900,2,120.32,60.16,22.7,0,0.0,2,120.32,177,SoftLux,Men,8,31
7,2025-02-17,Very,VRY-001,SOF-M-1069,Blue Dresse,SS26,Dresses,Red,M,5000000106900,5,300.8,60.16,22.7,0,0.0,5,300.8,85,SoftLux,Men,11,77
7,2025-02-17,Next,NXT-001,SOF-M-1069,Blue Dresse,SS26,Dresses,Red,XXL,5000000106900,11,661.76,60.16,22.7,0,0.0,11,661.76,158,SoftLux,Men,39,27
7,2025-02-17,Very,VRY-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,S,5000000107000,7,175.98,25.14,8.42,0,0.0,7,175.98,90,SoftLux,Men,25,4
7,2025-02-17,Next,NXT-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,M,5000000107000,2,50.28,25.14,8.42,0,0.0,2,50.28,136,SoftLux,Men,22,7
7,2025-02-17,JD Sports,JDS-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,M,5000000107000,4,100.56,25.14,8.42,0,0.0,4,100.56,56,SoftLux,Men,18,10
7,2025-02-17,Amazon UK,AMZ-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,S,5000000107000,3,75.42,25.14,8.42,0,0.0,3,75.42,10,SoftLux,Men,11,65
7,2025-02-17,eBay UK,EBY-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,S,5000000107000,4,100.56,25.14,8.42,0,0.0,4,100.56,54,SoftLux,Men,1,55
7,2025-02-17,Zalando,ZAL-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,XS,5000000107000,0,0.0,25.14,8.42,0,0.0,0,0.0,24,SoftLux,Men,37,38
7,2025-02-17,ASOS,ASO-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,XL,5000000107100,0,0.0,47.81,17.07,0,0.0,0,0.0,143,SoftLux,Men,49,73
7,2025-02-17,Zalando,ZAL-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,L,5000000107100,9,430.29,47.81,17.07,0,0.0,9,430.29,152,SoftLux,Men,29,30
7,2025-02-17,Amazon UK,AMZ-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,XS,5000000107100,11,525.91,47.81,17.07,1,47.81,12,573.72,44,SoftLux,Men,2,35
7,2025-02-17,JD Sports,JDS-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,XS,5000000107100,1,47.81,47.81,17.07,0,0.0,1,47.81,146,SoftLux,Men,39,96
7,2025-02-17,Next,NXT-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,XS,5000000107100,2,95.62,47.81,17.07,0,0.0,2,95.62,92,SoftLux,Men,13,36
7,2025-02-17,eBay UK,EBY-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,S,5000000107100,5,239.05,47.81,17.07,0,0.0,5,239.05,137,SoftLux,Men,41,32
7,2025-02-17,Zalando,ZAL-001,SOF-W-1072,Blue Outerwear,SS26,Outerwear,Beige,XL,5000000107200,1,85.87,85.87,32.37,0,0.0,1,85.87,30,SoftLux,Women,39,75
7,2025-02-17,Amazon UK,AMZ-001,SOF-W-1072,Blue Outerwear,SS26,Outerwear,Beige,L,5000000107200,1,85.87,85.87,32.37,0,0.0,1,85.87,132,SoftLux,Women,18,93
7,2025-02-17,eBay UK,EBY-001,SOF-W-1072,Blue Outerwear,SS26,Outerwear,Beige,XS,5000000107200,7,601.09,85.87,32.37,1,85.87,8,686.96,36,SoftLux,Women,19,33
7,2025-02-17,Next,NXT-001,SOF-W-1072,Blue Outerwear,SS26,Outerwear,Beige,L,5000000107200,12,1030.44,85.87,32.37,1,85.87,13,1116.31,96,SoftLux,Women,24,23
7,2025-02-17,Very,VRY-001,SOF-W-1073,White Outerwear,SS25,Outerwear,Black,M,5000000107300,8,197.04,24.63,7.73,1,24.63,9,221.67,152,SoftLux,Women,42,24
7,2025-02-17,JD Sports,JDS-001,SOF-W-1073,White Outerwear,SS25,Outerwear,Black,L,5000000107300,1,24.63,24.63,7.73,0,0.0,1,24.63,35,SoftLux,Women,20,82
7,2025-02-17,eBay UK,EBY-001,SOF-W-1073,White Outerwear,SS25,Outerwear,Black,L,5000000107300,8,197.04,24.63,7.73,0,0.0,8,197.04,188,SoftLux,Women,18,49
7,2025-02-17,ASOS,ASO-001,SOF-W-1074,Beige Outerwear,SS25,Outerwear,White,S,5000000107400,1,43.57,43.57,15.12,0,0.0,1,43.57,64,SoftLux,Women,49,16
7,2025-02-17,eBay UK,EBY-001,SOF-W-1074,Beige Outerwear,SS25,Outerwear,White,XXL,5000000107400,6,261.42,43.57,15.12,0,0.0,6,261.42,134,SoftLux,Women,35,95
7,2025-02-17,Very,VRY-001,SOF-W-1074,Beige Outerwear,SS25,Outerwear,White,L,5000000107400,0,0.0,43.57,15.12,0,0.0,0,0.0,23,SoftLux,Women,14,39
7,2025-02-17,Zalando,ZAL-001,SOF-W-1075,Camel Outerwear,SS25,Outerwear,Red,L,5000000107500,9,508.5,56.5,22.07,0,0.0,9,508.5,190,SoftLux,Women,5,80
7,2025-02-17,JD Sports,JDS-001,SOF-W-1075,Camel Outerwear,SS25,Outerwear,Red,M,5000000107500,2,113.0,56.5,22.07,0,0.0,2,113.0,139,SoftLux,Women,8,67
7,2025-02-17,ASOS,ASO-001,SOF-W-1075,Camel Outerwear,SS25,Outerwear,Red,XL,5000000107500,2,113.0,56.5,22.07,0,0.0,2,113.0,107,SoftLux,Women,5,39
7,2025-02-17,eBay UK,EBY-001,SOF-W-1075,Camel Outerwear,SS25,Outerwear,Red,XS,5000000107500,2,113.0,56.5,22.07,0,0.0,2,113.0,49,SoftLux,Women,46,26
7,2025-02-17,Zalando,ZAL-001,SOF-M-1076,Red Outerwear,SS26,Outerwear,Blue,XL,5000000107600,4,410.0,102.5,39.73,0,0.0,4,410.0,101,SoftLux,Men,1,37
7,2025-02-17,Next,NXT-001,SOF-M-1076,Red Outerwear,SS26,Outerwear,Blue,L,5000000107600,0,0.0,102.5,39.73,0,0.0,0,0.0,53,SoftLux,Men,1,54
7,2025-02-17,JD Sports,JDS-001,SOF-M-1076,Red Outerwear,SS26,Outerwear,Blue,XXL,5000000107600,3,307.5,102.5,39.73,0,0.0,3,307.5,184,SoftLux,Men,11,72
7,2025-02-17,eBay UK,EBY-001,SOF-M-1076,Red Outerwear,SS26,Outerwear,Blue,S,5000000107600,3,307.5,102.5,39.73,0,0.0,3,307.5,155,SoftLux,Men,28,18
7,2025-02-17,Very,VRY-001,SOF-M-1076,Red Outerwear,SS26,Outerwear,Blue,XXL,5000000107600,7,717.5,102.5,39.73,1,102.5,8,820.0,144,SoftLux,Men,47,11
7,2025-02-17,Zalando,ZAL-001,SOF-M-1077,Pink Outerwear,SS25,Outerwear,Olive,L,5000000107700,4,132.2,33.05,12.39,0,0.0,4,132.2,63,SoftLux,Men,2,26
7,2025-02-17,Amazon UK,AMZ-001,SOF-M-1077,Pink Outerwear,SS25,Outerwear,Olive,L,5000000107700,3,99.15,33.05,12.39,0,0.0,3,99.15,140,SoftLux,Men,28,8
7,2025-02-17,JD Sports,JDS-001,SOF-M-1077,Pink Outerwear,SS25,Outerwear,Olive,S,5000000107700,2,66.1,33.05,12.39,0,0.0,2,66.1,107,SoftLux,Men,14,12
7,2025-02-17,Next,NXT-001,SOF-M-1077,Pink Outerwear,SS25,Outerwear,Olive,L,5000000107700,1,33.05,33.05,12.39,0,0.0,1,33.05,111,SoftLux,Men,22,58
7,2025-02-17,JD Sports,JDS-001,SOF-M-1078,Navy Outerwear,SS25,Outerwear,Blue,XL,5000000107800,0,0.0,81.49,25.77,0,0.0,0,0.0,109,SoftLux,Men,36,83
7,2025-02-17,Zalando,ZAL-001,SOF-M-1078,Navy Outerwear,SS25,Outerwear,Blue,XL,5000000107800,2,162.98,81.49,25.77,0,0.0,2,162.98,168,SoftLux,Men,23,28
7,2025-02-17,Next,NXT-001,SOF-M-1078,Navy Outerwear,SS25,Outerwear,Blue,S,5000000107800,3,244.47,81.49,25.77,0,0.0,3,244.47,124,SoftLux,Men,15,92
7,2025-02-17,Zalando,ZAL-001,SOF-M-1079,White Outerwear,SS25,Outerwear,Grey,M,5000000107900,2,127.44,63.72,21.33,0,0.0,2,127.44,172,SoftLux,Men,39,98
7,2025-02-17,Amazon UK,AMZ-001,SOF-M-1079,White Outerwear,SS25,Outerwear,Grey,XS,5000000107900,3,191.16,63.72,21.33,0,0.0,3,191.16,28,SoftLux,Men,30,66
7,2025-02-17,Very,VRY-001,SOF-M-1079,White Outerwear,SS25,Outerwear,Grey,XXL,5000000107900,1,63.72,63.72,21.33,0,0.0,1,63.72,103,SoftLux,Men,31,68
7,2025-02-17,Zalando,ZAL-001,SOF-W-1080,Olive Footwear,SS26,Footwear,White,M,5000000108000,6,285.54,47.59,14.02,1,47.59,7,333.13,41,SoftLux,Women,23,95
7,2025-02-17,ASOS,ASO-001,SOF-W-1080,Olive Footwear,SS26,Footwear,White,L,5000000108000,3,142.77,47.59,14.02,0,0.0,3,142.77,43,SoftLux,Women,43,41
7,2025-02-17,Amazon UK,AMZ-001,SOF-W-1080,Olive Footwear,SS26,Footwear,White,XL,5000000108000,19,904.21,47.59,14.02,2,95.18,21,999.39,125,SoftLux,Women,10,91
7,2025-02-17,JD Sports,JDS-001,SOF-W-1080,Olive Footwear,SS26,Footwear,White,XXL,5000000108000,5,237.95,47.59,14.02,0,0.0,5,237.95,119,SoftLux,Women,44,52
7,2025-02-17,eBay UK,EBY-001,SOF-W-1080,Olive Footwear,SS26,Footwear,White,XL,5000000108000,1,47.59,47.59,14.02,0,0.0,1,47.59,133,SoftLux,Women,44,5
7,2025-02-17,Very,VRY-001,SOF-W-1081,Beige Footwear,SS26,Footwear,Red,M,5000000108100,2,97.52,48.76,15.78,0,0.0,2,97.52,12,SoftLux,Women,3,99
7,2025-02-17,Amazon UK,AMZ-001,SOF-W-1081,Beige Footwear,SS26,Footwear,Red,XXL,5000000108100,12,585.12,48.76,15.78,0,0.0,12,585.12,139,SoftLux,Women,8,38
7,2025-02-17,JD Sports,JDS-001,SOF-W-1081,Beige Footwear,SS26,Footwear,Red,L,5000000108100,1,48.76,48.76,15.78,0,0.0,1,48.76,184,SoftLux,Women,40,24
7,2025-02-17,ASOS,ASO-001,SOF-W-1081,Beige Footwear,SS26,Footwear,Red,XS,5000000108100,0,0.0,48.76,15.78,0,0.0,0,0.0,110,SoftLux,Women,13,3
7,2025-02-17,Very,VRY-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,M,5000000108200,5,270.75,54.15,20.44,0,0.0,5,270.75,124,SoftLux,Women,37,37
7,2025-02-17,eBay UK,EBY-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,S,5000000108200,0,0.0,54.15,20.44,0,0.0,0,0.0,74,SoftLux,Women,21,96
7,2025-02-17,Amazon UK,AMZ-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,S,5000000108200,9,487.35,54.15,20.44,1,54.15,10,541.5,184,SoftLux,Women,27,83
7,2025-02-17,ASOS,ASO-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,S,5000000108200,2,108.3,54.15,20.44,0,0.0,2,108.3,62,SoftLux,Women,36,60
7,2025-02-17,Zalando,ZAL-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,L,5000000108200,0,0.0,54.15,20.44,0,0.0,0,0.0,71,SoftLux,Women,48,34
7,2025-02-17,Amazon UK,AMZ-001,SOF-W-1083,Beige Footwear,SS25,Footwear,Olive,M,5000000108300,4,94.24,23.56,8.73,0,0.0,4,94.24,22,SoftLux,Women,36,98
7,2025-02-17,eBay UK,EBY-001,SOF-W-1083,Beige Footwear,SS25,Footwear,Olive,XS,5000000108300,4,94.24,23.56,8.73,0,0.0,4,94.24,174,SoftLux,Women,44,90
7,2025-02-17,ASOS,ASO-001,SOF-W-1083,Beige Footwear,SS25,Footwear,Olive,XS,5000000108300,5,117.8,23.56,8.73,0,0.0,5,117.8,198,SoftLux,Women,35,40
7,2025-02-17,Next,NXT-001,SOF-W-1083,Beige Footwear,SS25,Footwear,Olive,M,5000000108300,2,47.12,23.56,8.73,0,0.0,2,47.12,112,SoftLux,Women,11,59
7,2025-02-17,Zalando,ZAL-001,SOF-W-1083,Beige Footwear,SS25,Footwear,Olive,M,5000000108300,5,117.8,23.56,8.73,0,0.0,5,117.8,166,SoftLux,Women,36,55
7,2025-02-17,Amazon UK,AMZ-001,SOF-M-1084,Pink Footwear,SS26,Footwear,Olive,L,5000000108400,7,118.37,16.91,5.11,1,16.91,8,135.28,124,SoftLux,Men,0,77
7,2025-02-17,Next,NXT-001,SOF-M-1084,Pink Footwear,SS26,Footwear,Olive,XL,5000000108400,1,16.91,16.91,5.11,0,0.0,1,16.91,109,SoftLux,Men,36,77
7,2025-02-17,Zalando,ZAL-001,SOF-M-1084,Pink Footwear,SS26,Footwear,Olive,XL,5000000108400,3,50.73,16.91,5.11,0,0.0,3,50.73,121,SoftLux,Men,34,30
7,2025-02-17,ASOS,ASO-001,SOF-M-1084,Pink Footwear,SS26,Footwear,Olive,XL,5000000108400,8,135.28,16.91,5.11,1,16.91,9,152.19,35,SoftLux,Men,13,72
7,2025-02-17,eBay UK,EBY-001,SOF-M-1085,Olive Footwear,SS26,Footwear,Navy,XS,5000000108500,2,155.42,77.71,28.73,0,0.0,2,155.42,154,SoftLux,Men,4,40
7,2025-02-17,ASOS,ASO-001,SOF-M-1085,Olive Footwear,SS26,Footwear,Navy,L,5000000108500,4,310.84,77.71,28.73,0,0.0,4,310.84,49,SoftLux,Men,48,47
7,2025-02-17,Amazon UK,AMZ-001,SOF-M-1085,Olive Footwear,SS26,Footwear,Navy,S,5000000108500,5,388.55,77.71,28.73,0,0.0,5,388.55,100,SoftLux,Men,6,47
7,2025-02-17,Zalando,ZAL-001,SOF-M-1085,Olive Footwear,SS26,Footwear,Navy,S,5000000108500,5,388.55,77.71,28.73,0,0.0,5,388.55,195,SoftLux,Men,35,18
7,2025-02-17,Very,VRY-001,SOF-M-1085,Olive Footwear,SS26,Footwear,Navy,XS,5000000108500,4,310.84,77.71,28.73,0,0.0,4,310.84,132,SoftLux,Men,36,94
7,2025-02-17,JD Sports,JDS-001,SOF-M-1085,Olive Footwear,SS26,Footwear,Navy,XS,5000000108500,3,233.13,77.71,28.73,0,0.0,3,233.13,109,SoftLux,Men,39,72
7,2025-02-17,Next,NXT-001,SOF-M-1085,Olive Footwear,SS26,Footwear,Navy,M,5000000108500,0,0.0,77.71,28.73,0,0.0,0,0.0,183,SoftLux,Men,9,23
7,2025-02-17,Amazon UK,AMZ-001,SOF-M-1086,Grey Footwear,SS25,Footwear,Blue,XL,5000000108600,4,160.44,40.11,13.41,0,0.0,4,160.44,65,SoftLux,Men,8,76
7,2025-02-17,JD Sports,JDS-001,SOF-M-1086,Grey Footwear,SS25,Footwear,Blue,S,5000000108600,1,40.11,40.11,13.41,0,0.0,1,40.11,61,SoftLux,Men,33,66
7,2025-02-17,eBay UK,EBY-001,SOF-M-1086,Grey Footwear,SS25,Footwear,Blue,XXL,5000000108600,0,0.0,40.11,13.41,0,0.0,0,0.0,56,SoftLux,Men,41,36
7,2025-02-17,Very,VRY-001,SOF-M-1086,Grey Footwear,SS25,Footwear,Blue,XS,5000000108600,0,0.0,40.11,13.41,0,0.0,0,0.0,93,SoftLux,Men,17,89
7,2025-02-17,Next,NXT-001,SOF-M-1086,Grey Footwear,SS25,Footwear,Blue,M,5000000108600,1,40.11,40.11,13.41,0,0.0,1,40.11,149,SoftLux,Men,21,6
7,2025-02-17,Next,NXT-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,S,5000000108700,2,213.56,106.78,31.42,0,0.0,2,213.56,46,SoftLux,Men,26,70
7,2025-02-17,Amazon UK,AMZ-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,M,5000000108700,1,106.78,106.78,31.42,0,0.0,1,106.78,70,SoftLux,Men,41,13
7,2025-02-17,eBay UK,EBY-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,S,5000000108700,0,0.0,106.78,31.42,0,0.0,0,0.0,140,SoftLux,Men,31,50
7,2025-02-17,JD Sports,JDS-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,XS,5000000108700,2,213.56,106.78,31.42,0,0.0,2,213.56,24,SoftLux,Men,45,77
7,2025-02-17,Very,VRY-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,XXL,5000000108700,1,106.78,106.78,31.42,0,0.0,1,106.78,70,SoftLux,Men,15,26
7,2025-02-17,ASOS,ASO-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,S,5000000108700,1,106.78,106.78,31.42,0,0.0,1,106.78,198,SoftLux,Men,1,95
7,2025-02-17,Zalando,ZAL-001,SOF-W-1088,Olive Accessorie,SS25,Accessories,Pink,XL,5000000108800,3,61.77,20.59,8.25,0,0.0,3,61.77,157,SoftLux,Women,28,23
7,2025-02-17,Very,VRY-001,SOF-W-1088,Olive Accessorie,SS25,Accessories,Pink,XL,5000000108800,0,0.0,20.59,8.25,0,0.0,0,0.0,118,SoftLux,Women,4,6
7,2025-02-17,JD Sports,JDS-001,SOF-W-1088,Olive Accessorie,SS25,Accessories,Pink,S,5000000108800,2,41.18,20.59,8.25,0,0.0,2,41.18,46,SoftLux,Women,33,83
7,2025-02-17,eBay UK,EBY-001,SOF-W-1088,Olive Accessorie,SS25,Accessories,Pink,S,5000000108800,0,0.0,20.59,8.25,0,0.0,0,0.0,68,SoftLux,Women,14,63
7,2025-02-17,Next,NXT-001,SOF-W-1088,Olive Accessorie,SS25,Accessories,Pink,S,5000000108800,12,247.08,20.59,8.25,1,20.59,13,267.67,81,SoftLux,Women,33,51
7,2025-02-17,ASOS,ASO-001,SOF-W-1088,Olive Accessorie,SS25,Accessories,Pink,XL,5000000108800,3,61.77,20.59,8.25,0,0.0,3,61.77,46,SoftLux,Women,40,67
7,2025-02-17,ASOS,ASO-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,M,5000000108900,2,189.36,94.68,31.12,0,0.0,2,189.36,150,SoftLux,Women,19,90
7,2025-02-17,JD Sports,JDS-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,M,5000000108900,3,284.04,94.68,31.12,0,0.0,3,284.04,106,SoftLux,Women,38,36
7,2025-02-17,Next,NXT-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XL,5000000108900,5,473.4,94.68,31.12,0,0.0,5,473.4,57,SoftLux,Women,28,38
7,2025-02-17,Very,VRY-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,S,5000000108900,5,473.4,94.68,31.12,1,94.68,6,568.08,115,SoftLux,Women,17,44
7,2025-02-17,Zalando,ZAL-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XL,5000000108900,6,568.08,94.68,31.12,0,0.0,6,568.08,168,SoftLux,Women,28,34
7,2025-02-17,eBay UK,EBY-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XL,5000000108900,4,378.72,94.68,31.12,0,0.0,4,378.72,187,SoftLux,Women,40,98
7,2025-02-17,Amazon UK,AMZ-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XS,5000000108900,2,189.36,94.68,31.12,0,0.0,2,189.36,197,SoftLux,Women,23,63
7,2025-02-17,eBay UK,EBY-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,L,5000000109000,3,246.27,82.09,30.05,0,0.0,3,246.27,49,SoftLux,Women,30,83
7,2025-02-17,Zalando,ZAL-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,XL,5000000109000,5,410.45,82.09,30.05,0,0.0,5,410.45,18,SoftLux,Women,22,80
7,2025-02-17,JD Sports,JDS-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,M,5000000109000,0,0.0,82.09,30.05,0,0.0,0,0.0,17,SoftLux,Women,29,58
7,2025-02-17,Very,VRY-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,M,5000000109000,4,328.36,82.09,30.05,0,0.0,4,328.36,106,SoftLux,Women,22,93
7,2025-02-17,Very,VRY-001,SOF-W-1091,Beige Accessorie,AW25,Accessories,Navy,XXL,5000000109100,3,254.28,84.76,31.96,0,0.0,3,254.28,87,SoftLux,Women,5,70
7,2025-02-17,Zalando,ZAL-001,SOF-W-1091,Beige Accessorie,AW25,Accessories,Navy,XS,5000000109100,0,0.0,84.76,31.96,0,0.0,0,0.0,174,SoftLux,Women,42,58
7,2025-02-17,JD Sports,JDS-001,SOF-W-1091,Beige Accessorie,AW25,Accessories,Navy,S,5000000109100,2,169.52,84.76,31.96,0,0.0,2,169.52,128,SoftLux,Women,45,8
7,2025-02-17,eBay UK,EBY-001,SOF-W-1091,Beige Accessorie,AW25,Accessories,Navy,L,5000000109100,5,423.8,84.76,31.96,0,0.0,5,423.8,59,SoftLux,Women,47,71
7,2025-02-17,ASOS,ASO-001,SOF-W-1091,Beige Accessorie,AW25,Accessories,Navy,XXL,5000000109100,2,169.52,84.76,31.96,0,0.0,2,169.52,84,SoftLux,Women,41,41
7,2025-02-17,Next,NXT-001,SOF-W-1091,Beige Accessorie,AW25,Accessories,Navy,L,5000000109100,4,339.04,84.76,31.96,0,0.0,4,339.04,133,SoftLux,Women,3,72
7,2025-02-17,Amazon UK,AMZ-001,SOF-W-1091,Beige Accessorie,AW25,Accessories,Navy,M,5000000109100,7,593.32,84.76,31.96,1,84.76,8,678.08,140,SoftLux,Women,19,66
7,2025-02-17,Very,VRY-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,XS,5000000109200,5,201.6,40.32,14.88,0,0.0,5,201.6,131,SoftLux,Men,21,51
7,2025-02-17,JD Sports,JDS-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,XS,5000000109200,5,201.6,40.32,14.88,0,0.0,5,201.6,198,SoftLux,Men,13,75
7,2025-02-17,ASOS,ASO-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,S,5000000109200,6,241.92,40.32,14.88,0,0.0,6,241.92,158,SoftLux,Men,20,70
7,2025-02-17,eBay UK,EBY-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,M,5000000109200,4,161.28,40.32,14.88,0,0.0,4,161.28,69,SoftLux,Men,6,71
7,2025-02-17,Zalando,ZAL-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,XXL,5000000109200,4,161.28,40.32,14.88,0,0.0,4,161.28,161,SoftLux,Men,21,47
7,2025-02-17,Amazon UK,AMZ-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,M,5000000109200,7,282.24,40.32,14.88,0,0.0,7,282.24,41,SoftLux,Men,16,44
7,2025-02-17,Next,NXT-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,XXL,5000000109200,0,0.0,40.32,14.88,0,0.0,0,0.0,170,SoftLux,Men,16,98
7,2025-02-17,eBay UK,EBY-001,SOF-M-1093,Grey Accessorie,SS26,Accessories,Navy,XS,5000000109300,11,1102.31,100.21,30.03,1,100.21,12,1202.52,153,SoftLux,Men,43,30
7,2025-02-17,Next,NXT-001,SOF-M-1093,Grey Accessorie,SS26,Accessories,Navy,XL,5000000109300,7,701.47,100.21,30.03,0,0.0,7,701.47,154,SoftLux,Men,12,64
7,2025-02-17,Zalando,ZAL-001,SOF-M-1093,Grey Accessorie,SS26,Accessories,Navy,XXL,5000000109300,5,501.05,100.21,30.03,0,0.0,5,501.05,152,SoftLux,Men,42,86
